StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1,Q3.1,Q3.2,Q3.3,Q3.4,Q4.1,Q5.1,Q5.2,Q6.1,Q7.1,Q7.2,Q7.3,Q8.1,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q10.10,Q11.1,Q11.2,Q11.3,Q13.1,Q13.2,Q13.3,Q14.1,Q14.2,Q14.3,Q15.1,Q15.2,Q15.3,Q16.1_1,Q16.1_2,Q16.1_3,Q16.1_4,Q17.1_1,Q17.1_2,Q17.1_3,Q17.1_4,Q17.1_5,Q17.1_6,Q18.1,Q18.2,Q18.2_7_TEXT,Q18.3,Q18.4_1,Q18.4_2,Q18.4_3,Q18.4_4,Q18.4_5,Q18.4_6,Q18.4_7,Q18.4_8,Q18.4_7_TEXT,Q18.5,Q18.5_3_TEXT,Q18.6,Q18.7,Q18.8,Q18.8_4_TEXT,Q18.9,Q18.10,Q18.11,Q18.12,Q18.13,Q19.1,Q19.2,Q20.1,Q20.2_First Click,Q20.2_Last Click,Q20.2_Page Submit,Q20.2_Click Count,Car image,Price,Org,Description,Felon,Fact Info,Vaccine,RCV Cue,RCVExperience,Q36_3_TEXT - Parent Topics,Q36_3_TEXT - Sentiment Polarity,Q36_3_TEXT - Sentiment Score,Q36_3_TEXT - Sentiment,Q36_3_TEXT - Topic Sentiment Label,Q36_3_TEXT - Topic Sentiment Score,Q36_3_TEXT - Topics
2021-11-17 22:30:31,2021-11-17 22:40:09,0,173.198.160.217,100,577,1,2021-11-17 22:40:09,R_2U5vTNNblocWT2D,,,,,43.9600982666015625,-111.69750213623046875,anonymous,EN,,1,2,1,2,4,,3,5,2,2,1,4,3,5,2,4,1,2,3,4,4,,,,,,,2,1,1,2,5,4,2,1,1,1,1,1,1,2,5,,1,,1,,,,,,,,2,,4,2,3,,,,2,1,Liberals are the true racists.,,1,14,21.934,21.934,25.035,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,felons with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,national,Experience,,,,,,,
2021-11-17 22:35:39,2021-11-17 22:40:20,0,24.208.249.236,100,281,1,2021-11-17 22:40:20,R_3HoDv2uTAsqK8MS,,,,,41.229095458984375,-80.75859832763671875,anonymous,EN,,5,6,2,1,1,,2,1,1,2,1,1,,,,,,,2,3,1,,,,1,1,1,,,,5,4,5,4,5,4,4,5,4,5,1,5,,1,,,,,,1,,,,1,,2,3,2,,,1,,1,,,1,30,46.888,95.697,97.115,2,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Control,,,,,,,
2021-11-17 22:34:47,2021-11-17 22:41:07,0,136.175.194.16,100,379,1,2021-11-17 22:41:07,R_3JEKHEAxhxLo210,,,,,36.837493896484375,-76.09760284423828125,anonymous,EN,,5,6,4,1,2,,1,1,1,1,1,1,,,,,,,1,2,1,1,1,1,,,,,,,5,4,5,4,5,5,4,5,4,5,1,5,,1,,,,,,1,,,,1,,3,3,2,,,1,,1,good,,1,10,2.983,10.64,13.798,7,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-17 22:34:07,2021-11-17 22:41:09,0,202.182.64.53,100,421,1,2021-11-17 22:41:09,R_1MLZp2jKuVtmZwZ,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,,4,5,3,2,2,2,,2,3,1,1,2,4,1,3,5,2,1,2,1,2,1,1,1,,,,,,,3,4,3,5,4,3,5,4,4,3,1,5,,1,,,,,,1,,,,2,,2,2,3,,,,2,1,GOOD,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Experience,,,,,,,
2021-11-17 22:40:13,2021-11-17 22:42:20,0,163.123.222.182,100,127,1,2021-11-17 22:42:21,R_2YeLOxLCmVsSM9z,,,,,39.3408050537109375,-76.40779876708984375,anonymous,EN,,4,5,4,1,1,1,,1,1,1,1,1,,,,,,,1,1,1,,,,,,,1,1,1,5,5,5,5,5,5,5,5,4,5,1,4,,1,,,1,,,,,,,1,,2,4,2,,,1,,1,good,,1,5,0,0,1.702,0,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-17 22:41:02,2021-11-17 22:42:59,0,202.182.67.249,100,117,1,2021-11-17 22:43:00,R_2WJDSYYfmVhoiQU,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,,4,5,3,2,2,,2,2,1,1,2,2,,,,,,,4,2,2,,,,2,1,1,,,,5,4,5,5,5,5,4,4,5,4,1,5,,1,,,1,,,,,,,1,,2,4,2,,,1,,1,good,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-17 22:41:57,2021-11-17 22:44:09,0,163.123.223.197,100,131,1,2021-11-17 22:44:09,R_beE4Rk0i1m6O3cJ,,,,,39.3361053466796875,-76.53890228271484375,anonymous,EN,,5,6,2,1,2,2,,1,1,1,2,2,1,2,3,4,5,1,2,1,1,,,,,,,1,1,1,4,4,4,4,4,4,4,4,4,4,1,5,,1,,,,,,1,,,,1,,2,3,2,,,1,,1,,,1,,2.15,2.15,2.901,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Experience,,,,,,,
2021-11-17 22:42:47,2021-11-17 22:45:45,0,154.22.56.27,100,177,1,2021-11-17 22:45:45,R_ZlAu62xGr5zsc7v,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,,4,5,3,2,2,1,,1,1,1,1,2,,,,,,,2,1,2,,,,,,,1,1,1,4,3,3,4,5,4,3,4,5,4,1,5,,1,,,,,,1,,,,1,,2,4,2,,,1,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-17 22:39:46,2021-11-17 22:47:02,0,104.156.201.6,100,436,1,2021-11-17 22:47:02,R_1QGZRwSJlAp1IkW,,,,,47.61090087890625,-122.33029937744140625,anonymous,EN,,4,6,4,1,2,2,,2,1,1,1,2,1,2,3,5,4,1,1,2,2,1,1,1,,,,,,,3,4,3,4,4,3,3,4,3,5,1,5,,1,,,,,,1,,,,1,,2,4,1,,1,,,1,Good...,,1,4,8.343,110.686,112.86,3,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Experience,,,,,,,
2021-11-17 22:45:47,2021-11-17 22:47:27,0,202.182.67.52,100,99,1,2021-11-17 22:47:27,R_1MMzHbAqksq1bfM,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,,4,6,5,1,1,2,,2,1,1,2,2,,,,,,,2,1,2,,,,2,1,2,,,,4,5,4,5,5,4,5,4,5,5,1,5,,1,,,1,,,,,,,1,,3,3,2,,,1,,1,good,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-17 22:32:32,2021-11-17 22:47:53,0,154.13.59.89,100,921,1,2021-11-17 22:47:54,R_ux1qLCo6CnFLAd3,,,,,39.046905517578125,-77.49030303955078125,anonymous,EN,,5,6,4,1,1,,2,2,1,1,1,2,2,4,3,5,1,1,1,2,1,,,,1,2,2,,,,4,5,4,3,5,4,4,5,5,4,1,5,,1,,,,,,1,,,,2,,3,4,2,,,1,,1,nice,,1,5,12.912,12.912,33.816,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,national,Experience,,,,,,,
2021-11-17 22:45:24,2021-11-17 22:49:46,0,23.177.176.56,100,261,1,2021-11-17 22:49:46,R_27wlnIwU1OF49DV,,,,,37.5731048583984375,-122.05390167236328125,anonymous,EN,,4,6,3,2,1,,2,2,2,1,1,2,3,1,4,5,2,1,2,1,2,,,,1,1,1,,,,3,4,3,5,4,4,2,3,3,4,1,6,,1,,,,,,1,,,,2,,2,2,3,,,,2,1,GOOD,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Experience,,,,,,,
2021-11-17 22:37:57,2021-11-17 22:49:50,0,99.145.225.79,100,713,1,2021-11-17 22:49:50,R_3rNfWQH12iEap98,,,,,34.0782012939453125,-84.64849853515625,anonymous,EN,,4,5,5,2,2,,2,4,2,2,2,2,4,2,3,5,1,1,4,3,2,,,,,,,2,2,2,3,4,3,3,3,3,4,3,2,4,1,6,,1,,,1,,,,,,,1,,4,5,2,,,2,,1,None,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Experience,,,,,,,
2021-11-17 22:40:53,2021-11-17 22:51:25,0,173.47.178.180,100,631,1,2021-11-17 22:51:26,R_3CDfEjbotXzeA9j,,,,,35.41229248046875,-99.4250030517578125,anonymous,EN,,5,6,3,2,1,2,,4,1,1,1,2,,,,,,,2,1,2,1,2,1,,,,,,,3,4,3,3,5,5,5,4,5,2,1,5,,3,,,,,,1,,,,1,,4,2,1,,1,,,1,thanks,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
2021-11-17 22:40:58,2021-11-17 22:53:22,0,163.123.221.8,100,743,1,2021-11-17 22:53:22,R_2dLPvgWYDodf8p2,,,,,39.3408050537109375,-76.40779876708984375,anonymous,EN,,5,6,3,1,1,,1,1,1,1,1,1,,,,,,,1,1,1,,,,,,,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,,1,,,1,,,,,,,1,,2,4,1,,1,,,1,GOOD,1,,50,12.676,12.676,15.721,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Control,,,,,,,
2021-11-17 22:33:00,2021-11-17 22:55:56,0,54.163.191.24,100,1376,1,2021-11-17 22:55:57,R_basJUBnjpjarXKV,,,,,38.658294677734375,-77.24810028076171875,anonymous,EN,,4,6,2,2,1,,4,3,3,1,1,2,1,3,4,5,2,1,2,5,2,1,2,1,,,,,,,1,5,4,4,3,4,2,4,3,4,2,5,,1,,,,,,1,,,,1,,3,3,2,,,1,,1,,1,,,20.216,77.644,80.76,5,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,national,Experience,,,,,,,
2021-11-17 22:50:52,2021-11-17 22:58:20,0,163.123.222.66,100,448,1,2021-11-17 22:58:20,R_1ruIZyj1SELqc3J,,,,,39.3408050537109375,-76.40779876708984375,anonymous,EN,,4,6,4,1,1,,2,1,1,1,1,2,,,,,,,1,2,1,,,,,,,1,1,1,5,4,3,3,4,5,4,4,5,4,1,5,,1,,,,,,1,,,,1,,2,3,2,,,1,,1,NICE,,1,5,3.991,148.729,154.894,5,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,felons with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-17 22:57:02,2021-11-17 22:59:07,0,202.182.67.39,100,124,1,2021-11-17 22:59:07,R_1riV0DYxTsg63c6,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,,1,5,4,1,1,,1,1,1,1,1,1,,,,,,,1,2,3,1,1,1,,,,,,,4,4,4,4,4,4,4,4,4,4,1,4,,1,,,1,,,,,,,1,,2,4,2,,,1,,1,fgoos,,1,5,0,0,2.15,0,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-17 22:35:29,2021-11-17 22:59:51,0,47.200.110.243,100,1461,1,2021-11-17 22:59:51,R_1qb2SQG494IF067,,,,,27.89300537109375,-82.5074005126953125,anonymous,EN,,5,5,1,2,1,,1,1,1,1,1,3,,,,,,,2,2,2,,,,2,1,2,,,,1,5,5,1,5,5,5,5,5,5,1,5,,5,,,1,,,1,,,,1,,2,4,2,,,1,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-17 22:48:38,2021-11-17 23:02:39,0,64.68.233.145,100,841,1,2021-11-17 23:02:39,R_AtW7aiKdujQQKyZ,,,,,32.74029541015625,-101.95510101318359375,anonymous,EN,,5,5,5,1,2,,2,1,1,2,1,2,2,4,1,5,3,1,2,1,2,,,,2,1,2,,,,3,4,3,5,5,5,4,5,4,4,1,5,,1,,,,,,1,,,,1,,1,3,2,,,1,,1,Very interesting.,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Experience,,,,,,,
